map,tick,weapon,speed_at_fire,speed_native_check,speed_at_fire_window,shots_fired,is_first_bullet,is_first_bullet_old,is_scoped,duck_at_fire,is_airborne,in_warmup,in_freeze,weapon_max_speed,accuracy_threshold,speed_ratio,margin_to_threshold,rifle_accurate,is_headline_rifle,local_ms,mouse1_ms,residual_ms,w_max_pre,a_max_pre,s_max_pre,d_max_pre,gap_ms,overlap_ms,sync_ok,ws_involved,ad_involved,input_class,residual_slope_ms,t_demo_s,t_csi_s,residual_existing_alignment_ms,classification_residual_ms,classification_alignment_model,mouse1_edge_index,counter_quality,posture,speed_disagree,measurement_uncertain,session_id,steamid,residual_refit_offset_ms,residual_refit_affine_ms,demo,match_id
de_dust2,85722,weapon_glock,169.4,162.8,153.0,1,True,False,False,0.0,False,False,False,240.0,81.6,0.706,-87.8,,False,5905961.3,5905746.0,-215.3,65535,65535,0,65535,-70.7,70.7,False,True,True,SYNC_UNCERTAIN,-32.9,1339.40625,5905.746,-215.3,-215.3,offset_only,1403.0,,standing,False,False,2026-09-01_135047,76561198158590364,-190.0,-32.9,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86150,weapon_glock,80.7,71.8,54.9,1,True,True,False,0.0,False,False,False,240.0,81.6,0.336,0.9,,False,5912648.8,5912431.1,-217.7,65535,65535,0,65535,183.5,0.0,False,True,True,SYNC_UNCERTAIN,-32.7,1346.09375,5912.4311,-217.7,-217.7,offset_only,1405.0,,standing,False,False,2026-09-01_135047,76561198158590364,-192.4,-32.7,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86167,weapon_glock,4.5,29.2,20.0,1,True,False,False,0.0,False,False,False,240.0,81.6,0.019,77.1,,False,5912914.5,5912681.9,-232.6,65535,65535,0,65535,-16.4,16.4,False,True,True,SYNC_UNCERTAIN,-47.4,1346.359375,5912.6819000000005,-232.6,-232.6,offset_only,1406.0,,standing,False,False,2026-09-01_135047,76561198158590364,-207.2,-47.4,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86187,weapon_glock,40.4,40.1,18.4,1,True,False,False,0.904,False,False,False,240.0,81.6,0.168,41.2,,False,5913227.0,5912998.3,-228.7,0,65535,0,65535,17.7,0.0,False,False,True,SYNC_UNCERTAIN,-43.4,1346.671875,5912.9983,-228.7,-228.7,offset_only,1407.0,,crouched,False,False,2026-09-01_135047,76561198158590364,-203.3,-43.4,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86203,weapon_glock,10.0,9.1,7.0,1,True,False,False,1.0,False,False,False,240.0,81.6,0.041,71.6,,False,5913477.0,5913252.3,-224.6,0,65535,0,65535,17.7,0.0,False,False,True,SYNC_UNCERTAIN,-39.3,1346.921875,5913.2523,-224.6,-224.6,offset_only,1408.0,,crouched,False,False,2026-09-01_135047,76561198158590364,-199.3,-39.3,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86218,weapon_glock,22.1,21.3,22.4,1,True,False,False,1.0,False,False,False,240.0,81.6,0.092,59.5,,False,5913711.3,5913487.9,-223.4,0,3523,0,65535,,,False,False,True,SYNC_UNCERTAIN,-38.0,1347.15625,5913.4879,-223.4,-223.4,offset_only,1409.0,,crouched,False,False,2026-09-01_135047,76561198158590364,-198.1,-38.0,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86230,weapon_glock,31.7,30.8,32.1,1,True,False,False,1.0,False,False,False,240.0,81.6,0.132,49.9,,False,5913898.8,5913673.3,-225.6,0,0,0,65535,,,False,False,True,SYNC_UNCERTAIN,-40.0,1347.34375,5913.6732999999995,-225.6,-225.6,offset_only,1410.0,,crouched,False,False,2026-09-01_135047,76561198158590364,-200.2,-40.0,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86247,weapon_glock,45.2,44.5,66.8,1,True,False,False,0.212,False,False,False,240.0,81.6,0.188,36.4,,False,5914164.5,5913944.6,-219.9,0,0,0,65535,,,False,False,True,SYNC_UNCERTAIN,-34.2,1347.609375,5913.9446,-219.9,-219.9,offset_only,1411.0,,transition,False,False,2026-09-01_135047,76561198158590364,-194.5,-34.2,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86266,weapon_glock,22.9,8.7,38.2,1,True,False,False,0.0,False,False,False,240.0,81.6,0.095,58.7,,False,5914461.3,5914227.1,-234.2,0,65535,0,65535,-1.0,1.0,False,False,True,SYNC_UNCERTAIN,-48.5,1347.90625,5914.2271,-234.2,-234.2,offset_only,1412.0,,standing,False,False,2026-09-01_135047,76561198158590364,-208.9,-48.5,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86281,weapon_glock,8.6,12.1,21.4,1,True,False,False,0.0,False,False,False,240.0,81.6,0.036,73.0,,False,5914695.7,5914468.7,-227.1,0,65535,0,65535,18.3,0.0,False,False,True,SYNC_UNCERTAIN,-41.1,1348.140625,5914.4687,-227.1,-227.1,offset_only,1413.0,,standing,False,False,2026-09-01_135047,76561198158590364,-201.6,-41.1,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86651,weapon_glock,233.4,233.6,199.7,1,True,True,False,0.0,False,False,False,240.0,81.6,0.972,-151.8,,False,5920477.0,5920259.6,-217.4,65535,65535,0,0,,,False,True,True,SYNC_UNCERTAIN,-29.2,1353.921875,5920.259599999999,-217.4,-217.4,offset_only,1414.0,,standing,False,False,2026-09-01_135047,76561198158590364,-192.0,-29.2,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86668,weapon_glock,105.5,101.3,96.7,1,True,False,False,0.0,False,False,False,240.0,81.6,0.44,-23.9,,False,5920742.6,5920523.2,-219.4,65535,65535,0,65535,-51.3,51.3,False,True,True,SYNC_UNCERTAIN,-31.1,1354.1875,5920.5232000000005,-219.4,-219.4,offset_only,1415.0,,standing,False,False,2026-09-01_135047,76561198158590364,-194.0,-31.1,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86678,weapon_glock,45.2,37.7,64.4,1,True,False,False,0.0,False,False,False,240.0,81.6,0.188,36.4,,False,5920898.8,5920633.0,-265.8,65535,65535,0,65535,-17.3,14.4,False,True,True,SYNC_UNCERTAIN,-77.5,1354.34375,5920.633,-265.8,-265.8,offset_only,1416.0,,standing,False,False,2026-09-01_135047,76561198158590364,-240.5,-77.5,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86687,weapon_glock,150.1,140.9,124.2,1,True,False,False,0.0,False,False,False,240.0,81.6,0.625,-68.5,,False,5921039.5,5920787.9,-251.6,0,65535,0,65535,-17.3,14.4,False,False,True,SYNC_UNCERTAIN,-63.2,1354.484375,5920.7879,-251.6,-251.6,offset_only,1417.0,,standing,False,False,2026-09-01_135047,76561198158590364,-226.2,-63.2,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86697,weapon_glock,209.3,205.4,164.0,1,True,False,False,0.0,False,False,False,240.0,81.6,0.872,-127.7,,False,5921195.7,5920962.3,-233.4,0,65535,0,65535,-17.3,14.4,False,False,True,SYNC_UNCERTAIN,-45.0,1354.640625,5920.9623,-233.4,-233.4,offset_only,1418.0,,standing,False,False,2026-09-01_135047,76561198158590364,-208.0,-45.0,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86707,weapon_glock,185.6,204.2,95.6,1,True,False,False,0.0,False,False,False,240.0,81.6,0.774,-104.0,,False,5921352.0,5921111.7,-240.3,0,65535,0,65535,-53.3,53.3,False,False,True,SYNC_UNCERTAIN,-51.8,1354.796875,5921.1117,-240.3,-240.3,offset_only,1419.0,,standing,False,False,2026-09-01_135047,76561198158590364,-214.9,-51.8,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,86716,weapon_glock,43.9,29.8,4.6,1,True,False,False,0.0,False,False,False,240.0,81.6,0.183,37.7,,False,5921492.6,5921223.5,-269.1,0,65535,0,65535,-53.3,53.3,False,False,True,SYNC_UNCERTAIN,-80.5,1354.9375,5921.2235,-269.1,-269.1,offset_only,1420.0,,standing,False,False,2026-09-01_135047,76561198158590364,-243.7,-80.5,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,89269,weapon_galilar,203.8,206.5,129.5,1,True,True,False,0.0,False,False,False,215.0,73.1,0.948,-130.7,False,True,5961383.2,5961143.5,-239.8,65535,65535,0,65535,15.4,0.0,False,True,True,SYNC_UNCERTAIN,-35.3,1394.828125,5961.1435,-239.8,-239.8,offset_only,1437.0,,standing,False,False,2026-09-01_135047,76561198158590364,-214.3,-35.3,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,89348,weapon_galilar,110.6,140.4,110.7,1,True,False,False,0.0,False,False,False,215.0,73.1,0.515,-37.5,False,True,5962617.6,5962375.9,-241.7,0,65535,0,65535,-45.9,43.0,False,False,True,SYNC_UNCERTAIN,-36.8,1396.0625,5962.3759,-241.7,-241.7,offset_only,1438.0,,standing,False,False,2026-09-01_135047,76561198158590364,-216.3,-36.8,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,89411,weapon_galilar,145.2,176.8,109.8,1,True,False,False,0.0,False,False,False,215.0,73.1,0.675,-72.1,False,True,5963602.0,5963360.1,-241.9,0,65535,0,65535,-43.0,43.0,False,False,True,SYNC_UNCERTAIN,-36.6,1397.046875,5963.3601,-241.9,-241.9,offset_only,1439.0,,standing,True,True,2026-09-01_135047,76561198158590364,-216.5,-36.6,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,90614,weapon_galilar,132.4,163.2,129.6,1,True,True,False,0.0,False,False,False,215.0,73.1,0.616,-59.3,False,True,5982398.8,5982159.0,-239.8,64510,65535,0,65535,-57.4,57.8,False,True,True,SYNC_UNCERTAIN,-27.1,1415.84375,5982.159,-239.8,-239.8,offset_only,1441.0,,standing,True,True,2026-09-01_135047,76561198158590364,-214.5,-27.1,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,90792,weapon_galilar,70.8,58.8,21.9,1,True,True,False,0.0,False,False,False,215.0,73.1,0.329,2.3,True,True,5985180.1,5984936.7,-243.4,65535,65535,0,65535,-13.3,13.3,False,True,True,SYNC_UNCERTAIN,-29.6,1418.625,5984.9367,-243.4,-243.4,offset_only,1442.0,,standing,False,False,2026-09-01_135047,76561198158590364,-218.0,-29.6,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,90804,weapon_galilar,0.0,8.3,1.1,1,True,False,False,0.0,False,False,False,215.0,73.1,0.0,73.1,True,True,5985367.6,5985124.0,-243.6,0,65535,0,65535,-13.3,13.3,False,False,True,SYNC_UNCERTAIN,-29.7,1418.8125,5985.124,-243.6,-243.6,offset_only,1443.0,,standing,False,False,2026-09-01_135047,76561198158590364,-218.2,-29.7,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,90814,weapon_galilar,0.0,0.0,45.9,1,True,False,False,0.0,False,False,False,215.0,73.1,0.0,73.1,True,True,5985523.8,5985281.6,-242.2,0,65535,0,65535,332.6,0.0,False,False,True,SYNC_UNCERTAIN,-28.3,1418.96875,5985.281599999999,-242.2,-242.2,offset_only,1444.0,,standing,False,False,2026-09-01_135047,76561198158590364,-216.9,-28.3,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,90828,weapon_galilar,139.7,137.6,48.6,1,True,False,False,0.0,False,False,False,215.0,73.1,0.65,-66.6,False,True,5985742.6,5985491.6,-251.0,0,65535,0,65535,-47.1,47.1,False,False,True,SYNC_UNCERTAIN,-37.0,1419.1875,5985.491599999999,-251.0,-251.0,offset_only,1445.0,,standing,False,False,2026-09-01_135047,76561198158590364,-225.6,-37.0,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,90928,weapon_galilar,17.8,11.2,26.7,1,True,True,False,0.0,False,False,False,215.0,73.1,0.083,55.3,True,True,5987305.1,5987063.2,-241.9,65535,65535,0,65535,20.5,0.0,False,True,True,SYNC_UNCERTAIN,-27.3,1420.75,5987.0632000000005,-241.9,-241.9,offset_only,1446.0,,standing,False,False,2026-09-01_135047,76561198158590364,-216.5,-27.3,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,91186,weapon_galilar,0.0,0.0,47.7,1,True,True,False,0.0,False,False,False,215.0,73.1,0.0,73.1,True,True,5991336.3,5991085.0,-251.3,65535,65535,0,65535,31.7,0.0,False,True,True,SYNC_UNCERTAIN,-35.1,1424.78125,5991.085,-251.3,-251.3,offset_only,1447.0,,standing,False,False,2026-09-01_135047,76561198158590364,-226.0,-35.1,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,91200,weapon_galilar,0.0,0.0,17.2,1,True,False,False,0.0,False,False,False,215.0,73.1,0.0,73.1,True,True,5991555.1,5991296.6,-258.5,0,65535,0,65535,31.7,0.0,False,False,True,SYNC_UNCERTAIN,-42.2,1425.0,5991.2966,-258.5,-258.5,offset_only,1448.0,,standing,False,False,2026-09-01_135047,76561198158590364,-233.1,-42.2,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,91208,weapon_galilar,54.6,54.1,24.6,1,True,False,False,0.0,False,False,False,215.0,73.1,0.254,18.5,True,True,5991680.1,5991422.6,-257.5,65535,65535,0,65535,-8.2,8.2,False,True,True,SYNC_UNCERTAIN,-41.1,1425.125,5991.4226,-257.5,-257.5,offset_only,1449.0,,standing,False,False,2026-09-01_135047,76561198158590364,-232.1,-41.1,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,93545,weapon_galilar,80.8,68.8,42.6,1,True,True,False,0.0,False,False,False,215.0,73.1,0.376,-7.7,False,True,6028195.7,6027923.4,-272.3,0,65535,0,65535,-48.8,46.1,False,False,True,SYNC_UNCERTAIN,-41.5,1461.640625,6027.923400000001,-272.3,-272.3,offset_only,1463.0,,standing,False,False,2026-09-01_135047,76561198158590364,-246.9,-41.5,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,93573,weapon_galilar,2.8,0.0,19.1,1,True,False,False,0.0,False,False,False,215.0,73.1,0.013,70.3,True,True,6028633.2,6028365.3,-267.9,0,65535,0,65535,25.6,0.0,False,False,True,SYNC_UNCERTAIN,-36.9,1462.078125,6028.3652999999995,-267.9,-267.9,offset_only,1464.0,,standing,False,False,2026-09-01_135047,76561198158590364,-242.5,-36.9,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,93619,weapon_galilar,86.3,207.4,113.2,1,True,False,False,0.0,False,False,False,215.0,73.1,0.402,-13.2,False,True,6029352.0,6029084.9,-267.0,65535,65535,0,0,,,False,True,True,SYNC_UNCERTAIN,-35.8,1462.796875,6029.084900000001,-267.0,-267.0,offset_only,1465.0,,standing,True,True,2026-09-01_135047,76561198158590364,-241.7,-35.8,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,93769,weapon_galilar,209.8,208.5,140.7,1,True,True,False,0.0,False,False,False,215.0,73.1,0.976,-136.7,False,True,6031695.7,6031428.4,-267.4,65535,65535,0,65535,,,False,True,True,SYNC_UNCERTAIN,-35.1,1465.140625,6031.428400000001,-267.4,-267.4,offset_only,1466.0,,standing,False,False,2026-09-01_135047,76561198158590364,-241.9,-35.1,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,94564,weapon_galilar,0.0,0.0,16.3,1,True,True,False,0.0,False,False,False,215.0,73.1,0.0,73.1,True,True,6044117.6,6043838.0,-279.6,0,65535,65535,65535,19.0,0.0,False,True,True,SYNC_UNCERTAIN,-42.4,1477.5625,6043.838,-279.6,-279.6,offset_only,1468.0,,standing,False,False,2026-09-01_135047,76561198158590364,-254.2,-42.4,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,94818,weapon_galilar,87.5,97.3,65.1,1,True,True,False,0.0,False,False,False,215.0,73.1,0.407,-14.4,False,True,6048086.3,6047800.1,-286.2,0,65535,65535,65535,30.8,0.0,False,True,True,SYNC_UNCERTAIN,-47.5,1481.53125,6047.8000999999995,-286.2,-286.2,offset_only,1469.0,,standing,False,False,2026-09-01_135047,76561198158590364,-260.9,-47.5,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,94903,weapon_galilar,28.0,51.4,21.3,1,True,False,False,0.0,False,False,False,215.0,73.1,0.13,45.1,True,True,6049414.5,6049131.0,-283.5,65535,65535,0,65535,-35.8,38.9,False,True,True,SYNC_UNCERTAIN,-44.2,1482.859375,6049.131,-283.5,-283.5,offset_only,1470.0,,standing,False,False,2026-09-01_135047,76561198158590364,-258.1,-44.2,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,95656,weapon_galilar,83.3,84.6,36.9,1,True,True,False,0.0,False,False,False,215.0,73.1,0.387,-10.2,False,True,6061180.1,6060874.5,-305.6,0,65535,65535,65535,41.0,0.0,False,True,True,SYNC_UNCERTAIN,-61.7,1494.625,6060.8745,-305.6,-305.6,offset_only,1471.0,,standing,False,False,2026-09-01_135047,76561198158590364,-280.2,-61.7,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,98756,weapon_m4a1_silencer,123.2,113.0,48.0,1,True,True,False,0.0,False,False,False,225.0,76.5,0.547,-46.7,False,True,6109617.6,6109519.2,-98.4,0,65535,0,65535,-41.4,38.8,False,False,True,SYNC_UNCERTAIN,164.7,1543.0625,6109.519200000001,-98.4,-98.4,offset_only,1487.0,,standing,False,False,2026-09-01_135047,76561198158590364,-73.0,164.7,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,98770,weapon_m4a1_silencer,0.0,0.0,26.3,1,True,False,False,0.0,False,False,False,225.0,76.5,0.0,76.5,True,True,6109836.3,6109939.0,102.6,0,65535,0,0,,,False,False,True,SYNC_UNCERTAIN,365.8,1543.28125,6109.939,102.6,102.6,offset_only,1489.0,,standing,False,False,2026-09-01_135047,76561198158590364,128.0,365.8,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,98783,weapon_m4a1_silencer,0.0,0.0,0.2,1,True,False,False,0.0,False,False,False,225.0,76.5,0.0,76.5,True,True,6110039.5,6110076.0,36.5,0,65535,0,0,,,False,False,True,SYNC_UNCERTAIN,299.8,1543.484375,6110.076,36.5,36.5,offset_only,1490.0,,standing,False,False,2026-09-01_135047,76561198158590364,61.9,299.8,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,104046,weapon_ak47,133.8,156.2,115.2,1,True,True,False,0.0,False,False,False,215.0,73.1,0.622,-60.7,False,True,6192273.8,6191928.8,-345.1,65535,65535,0,65535,0.0,0.0,False,True,True,SYNC_UNCERTAIN,-49.2,1625.71875,6191.9288,-345.1,-345.1,offset_only,1515.0,,standing,False,False,2026-09-01_135047,76561198158590364,-319.7,-49.2,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,104145,weapon_ak47,6.2,0.7,0.7,1,True,True,False,1.0,False,False,False,215.0,73.1,0.029,66.9,True,True,6193820.7,6193478.3,-342.4,0,65535,0,65535,219.2,0.0,False,False,True,SYNC_UNCERTAIN,-45.9,1627.265625,6193.4783,-342.4,-342.4,offset_only,1516.0,,crouched,False,False,2026-09-01_135047,76561198158590364,-317.0,-45.9,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,104432,weapon_ak47,2.9,2.1,0.3,1,True,True,False,1.0,False,False,False,215.0,73.1,0.013,70.2,True,True,6198305.1,6197959.8,-345.3,0,65535,0,65535,4.1,0.0,False,False,True,SYNC_UNCERTAIN,-47.0,1631.75,6197.9598,-345.3,-345.3,offset_only,1517.0,,crouched,False,False,2026-09-01_135047,76561198158590364,-319.9,-47.0,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,108461,weapon_awp,8.1,1.4,24.3,1,True,True,False,0.0,False,False,False,200.0,68.0,0.04,59.9,,False,6261258.2,6260879.0,-379.2,0,65535,0,0,,,False,False,True,SYNC_UNCERTAIN,-56.0,1694.703125,6260.879,-379.2,-379.2,offset_only,1538.0,,standing,False,False,2026-09-01_135047,76561198158590364,-353.8,-56.0,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,109293,weapon_awp,0.0,0.0,48.6,1,True,True,False,0.0,False,False,False,200.0,68.0,0.0,68.0,,False,6274258.2,6273883.4,-374.8,0,65535,0,0,,,False,False,True,SYNC_UNCERTAIN,-46.5,1707.703125,6273.883400000001,-374.8,-374.8,offset_only,1543.0,,standing,False,False,2026-09-01_135047,76561198158590364,-349.4,-46.5,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,119692,weapon_tec9,0.0,0.0,0.1,1,True,True,False,0.0,False,False,False,240.0,81.6,0.0,81.6,,False,6436742.6,6436427.4,-315.2,0,0,0,0,,,False,False,False,SYNC_UNCERTAIN,77.5,1870.1875,6436.4274000000005,-315.2,-315.2,offset_only,1557.0,,standing,False,False,2026-09-01_135047,76561198158590364,-289.8,77.5,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,119701,weapon_tec9,0.0,0.0,21.1,1,True,False,False,0.0,False,False,False,240.0,81.6,0.0,81.6,,False,6436883.2,6436534.1,-349.1,65535,0,0,0,,,False,True,False,SYNC_UNCERTAIN,43.7,1870.328125,6436.5341,-349.1,-349.1,offset_only,1558.0,,standing,False,False,2026-09-01_135047,76561198158590364,-323.7,43.7,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,119709,weapon_tec9,18.4,1.8,62.4,1,True,False,False,0.0,False,False,False,240.0,81.6,0.077,63.2,,False,6437008.2,6436663.4,-344.8,65535,0,0,0,,,False,True,False,SYNC_UNCERTAIN,48.0,1870.453125,6436.6634,-344.8,-344.8,offset_only,1559.0,,standing,False,False,2026-09-01_135047,76561198158590364,-319.4,48.0,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,119716,weapon_tec9,115.5,103.3,107.7,1,True,False,False,0.0,False,False,False,240.0,81.6,0.481,-33.9,,False,6437117.6,6436770.1,-347.5,65535,0,0,0,,,False,True,False,SYNC_UNCERTAIN,45.4,1870.5625,6436.7701,-347.5,-347.5,offset_only,1560.0,,standing,False,False,2026-09-01_135047,76561198158590364,-322.1,45.4,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,119724,weapon_tec9,183.5,177.4,164.6,1,True,False,False,0.0,False,False,False,240.0,81.6,0.765,-101.9,,False,6437242.6,6436883.9,-358.7,65535,0,0,0,,,False,True,False,SYNC_UNCERTAIN,34.2,1870.6875,6436.883900000001,-358.7,-358.7,offset_only,1561.0,,standing,False,False,2026-09-01_135047,76561198158590364,-333.3,34.2,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,119732,weapon_tec9,217.9,214.7,206.0,1,True,False,False,0.0,False,False,False,240.0,81.6,0.908,-136.3,,False,6437367.6,,,65535,65535,0,0,,,False,True,True,SYNC_UNCERTAIN,,1870.8125,,,,offset_only,,,standing,False,False,2026-09-01_135047,76561198158590364,,,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,120031,weapon_ak47,70.8,71.4,45.0,1,True,True,False,1.0,False,False,False,215.0,73.1,0.329,2.3,True,True,6442039.5,,,0,65535,8712,65535,-40.9,40.9,False,True,True,SYNC_UNCERTAIN,,1875.484375,,,,offset_only,,,crouched,False,False,2026-09-01_135047,76561198158590364,,,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,122465,weapon_galilar,25.8,42.3,11.7,1,True,True,False,0.0,False,False,False,215.0,73.1,0.12,47.3,True,True,6480070.7,6479781.8,-288.9,0,65535,0,65535,8.2,0.0,False,False,True,SYNC_UNCERTAIN,121.0,1913.515625,6479.7818,-288.9,-288.9,offset_only,1576.0,,standing,False,False,2026-09-01_135047,76561198158590364,-263.5,121.0,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,122477,weapon_galilar,0.0,0.0,5.4,1,True,False,False,0.0,False,False,False,215.0,73.1,0.0,73.1,True,True,6480258.2,6480051.3,-206.9,0,65535,0,65535,10.2,0.0,False,False,True,SYNC_UNCERTAIN,203.0,1913.703125,6480.0513,-206.9,-206.9,offset_only,1577.0,,standing,False,False,2026-09-01_135047,76561198158590364,-181.5,203.0,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,122494,weapon_galilar,79.7,67.7,21.8,1,True,False,False,0.0,False,False,False,215.0,73.1,0.371,-6.6,False,True,6480523.8,6480219.3,-304.6,0,65535,0,65535,97.3,0.0,False,False,True,SYNC_UNCERTAIN,105.5,1913.96875,6480.2193,-304.6,-304.6,offset_only,1578.0,,standing,False,False,2026-09-01_135047,76561198158590364,-279.2,105.5,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,122505,weapon_galilar,0.3,1.0,22.4,1,True,False,False,0.0,False,False,False,215.0,73.1,0.001,72.8,True,True,6480695.7,6480388.4,-307.3,0,65535,0,65535,97.3,0.0,False,False,True,SYNC_UNCERTAIN,102.8,1914.140625,6480.388400000001,-307.3,-307.3,offset_only,1579.0,,standing,False,False,2026-09-01_135047,76561198158590364,-281.9,102.8,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,122516,weapon_galilar,0.0,0.0,36.1,1,True,False,False,0.0,False,False,False,215.0,73.1,0.0,73.1,True,True,6480867.6,6480853.6,-14.0,0,65535,0,65535,-27.6,27.6,True,False,True,LATERAL_COUNTER,396.2,1914.3125,6480.8535999999995,-14.0,-14.0,offset_only,1580.0,CLEAN,standing,False,False,2026-09-01_135047,76561198158590364,11.4,396.2,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,122546,weapon_galilar,0.0,0.0,64.5,1,True,False,False,0.0,False,False,False,215.0,73.1,0.0,73.1,True,True,6481336.3,,,65535,65535,0,0,,,False,True,True,SYNC_UNCERTAIN,,1914.78125,,,,offset_only,,,standing,False,False,2026-09-01_135047,76561198158590364,,,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
de_dust2,124460,weapon_galilar,26.1,40.0,47.5,1,True,True,False,0.0,False,False,False,215.0,73.1,0.121,47.0,True,True,6511242.6,,,0,0,0,65535,,,False,False,True,SYNC_UNCERTAIN,,1944.6875,,,,offset_only,,,standing,False,False,2026-09-01_135047,76561198158590364,,,match730_003840296025763873033_0870652904_272.dem,match730_003840296025763873033_0870652904_272
